body_part,symptom_keyword,severity_modifier,time_course_modifier,body_side_modifier,associated_symptom,population_risk,red_flag_question,emergency_if_yes,rationale,question_priority,clinical_context
abdomen,ปวดท้อง,mild,acute,bilateral,,general,ปวดท้องรุนแรงเฉียบพลันทั้งสองข้างหรือไม่,yes,ภาวะช่องท้องฉุกเฉิน,3,Acute mild bilateral ปวดท้อง
abdomen,ปวดท้อง,mild,acute,central,,general,ปวดท้องรุนแรงเฉียบพลันหรือไม่,yes,ภาวะช่องท้องฉุกเฉิน,3,Acute mild central ปวดท้อง
abdomen,ปวดท้อง,mild,progressive,left,,general,ปวดท้องรุนแรงเฉียบพลันแย่ลงเรื่อยๆด้านซ้ายหรือไม่,yes,ภาวะช่องท้องฉุกเฉิน,2,Progressive mild left ปวดท้อง
abdomen,ปวดท้อง,mild,progressive,right,,general,ปวดท้องรุนแรงเฉียบพลันแย่ลงเรื่อยๆด้านขวาหรือไม่,yes,ภาวะช่องท้องฉุกเฉิน,2,Progressive mild right ปวดท้อง
abdomen,ปวดท้อง,mild,progressive,bilateral,,general,ปวดท้องรุนแรงเฉียบพลันแย่ลงเรื่อยๆทั้งสองข้างหรือไม่,yes,ภาวะช่องท้องฉุกเฉิน,2,Progressive mild bilateral ปวดท้อง
abdomen,ปวดท้อง,mild,progressive,central,,general,ปวดท้องรุนแรงเฉียบพลันแย่ลงเรื่อยๆหรือไม่,yes,ภาวะช่องท้องฉุกเฉิน,2,Progressive mild central ปวดท้อง
abdomen,ปวดท้อง,mild,recurrent,left,,general,ปวดท้องรุนแรงเฉียบพลันเป็นๆ หายๆด้านซ้ายหรือไม่,yes,ภาวะช่องท้องฉุกเฉิน,3,Recurrent mild left ปวดท้อง
abdomen,ปวดท้อง,mild,recurrent,right,,general,ปวดท้องรุนแรงเฉียบพลันเป็นๆ หายๆด้านขวาหรือไม่,yes,ภาวะช่องท้องฉุกเฉิน,3,Recurrent mild right ปวดท้อง
abdomen,ปวดท้อง,mild,recurrent,bilateral,,general,ปวดท้องรุนแรงเฉียบพลันเป็นๆ หายๆทั้งสองข้างหรือไม่,yes,ภาวะช่องท้องฉุกเฉิน,3,Recurrent mild bilateral ปวดท้อง
abdomen,ปวดท้อง,mild,recurrent,central,,general,ปวดท้องรุนแรงเฉียบพลันเป็นๆ หายๆหรือไม่,yes,ภาวะช่องท้องฉุกเฉิน,3,Recurrent mild central ปวดท้อง
abdomen,ปวดท้อง,moderate,acute,central,vomiting,general,ปวดท้องรุนแรงเฉียบพลันร่วมกับอาเจียนหรือไม่,yes,ภาวะช่องท้องฉุกเฉิน,1,vomiting + ปวดท้อง → Higher emergency risk
abdomen,ปวดท้อง,moderate,progressive,central,vomiting,general,ปวดท้องรุนแรงเฉียบพลันแย่ลงเรื่อยๆร่วมกับอาเจียนหรือไม่,yes,ภาวะช่องท้องฉุกเฉิน,1,vomiting + ปวดท้อง → Higher emergency risk
abdomen,ปวดท้อง,moderate,acute,central,bleeding,general,ปวดท้องรุนแรงเฉียบพลันร่วมกับเลือดออกหรือไม่,yes,ภาวะช่องท้องฉุกเฉิน,1,bleeding + ปวดท้อง → Higher emergency risk
abdomen,ปวดท้อง,moderate,progressive,central,bleeding,general,ปวดท้องรุนแรงเฉียบพลันแย่ลงเรื่อยๆร่วมกับเลือดออกหรือไม่,yes,ภาวะช่องท้องฉุกเฉิน,1,bleeding + ปวดท้อง → Higher emergency risk
abdomen,ปวดท้อง,moderate,acute,central,fever,general,ปวดท้องรุนแรงเฉียบพลันร่วมกับไข้สูงหรือไม่,yes,ภาวะช่องท้องฉุกเฉิน,1,fever + ปวดท้อง → Higher emergency risk
abdomen,ปวดท้อง,moderate,progressive,central,fever,general,ปวดท้องรุนแรงเฉียบพลันแย่ลงเรื่อยๆร่วมกับไข้สูงหรือไม่,yes,ภาวะช่องท้องฉุกเฉิน,1,fever + ปวดท้อง → Higher emergency risk
abdomen,ปวดท้อง,moderate,acute,central,,elderly,ผู้สูงอายุปวดท้องรุนแรงเฉียบพลันหรือไม่,yes,ภาวะช่องท้องฉุกเฉิน,1,Elderly + ปวดท้อง → Lower threshold
abdomen,ปวดท้อง,moderate,progressive,central,,elderly,ผู้สูงอายุปวดท้องรุนแรงเฉียบพลันแย่ลงเรื่อยๆหรือไม่,yes,ภาวะช่องท้องฉุกเฉิน,1,Elderly + ปวดท้อง → Lower threshold
